gene	rank
PRG4	0.307228874527765
TMEM80	0.307206392611699
GSTK1	0.307004659619786
ALKBH5	0.30689622826178
ACTG2	0.306687464892715
CLHC1	0.306682374392042
CD69	0.30661459439448
FBXW4	0.306573579178757
PSMA1	0.306562013628519
RNF113A	0.306412823641812
SHF	0.306311531732076
LIPT1	0.305943920506688
ZNF480	0.305884251056005
DISP3	0.30579583612017
TTC22	0.305690179821188
NOL8	0.305545727250956
PSMC3IP	0.305414788905723
NONO	0.305219386254127
CD248	0.305154126415921
RWDD1	0.305085199970427
ITIH1	0.304748966107802
CHAC1	0.304686620886194
SNAPC1	0.304618229426219
TRIM65	0.304511035881771
URM1	0.304367192410508
MICA	0.304323729874222
MAX	0.304277156509348
EEF2KMT	0.304182293790919
LILRB1	0.304176642457439
DEPDC7	0.304083283983271
CCNDBP1	0.303948677891553
SDK1	0.303812732454715
CCDC74B	0.303770945166671
HDC	0.303719275043385
ISY1	0.30329503895898
C12orf54	0.303226021572837
LMNB2	0.303153652011593
DNAAF11	0.302672697402373
DEF8	0.302623614859105
MRC2	0.302580040728183
GGT7	0.302449362009827
TBC1D17	0.302383032255324
SYCP2L	0.302364536863617
SPINDOC	0.30225787835602
KHDRBS1	0.302212561659995
ARL3	0.301940305227262
CPTP	0.301748593938814
METTL22	0.301726123052066
ZNF662	0.301609578911678
SAMD11	0.301536103654902
IGIP	0.301165477946274
EGFLAM	0.301080955575199
MARVELD1	0.301063270604777
KDELR2	0.301051130080091
RNF149	0.301041647385045
EPHA1	0.300972198914514
THPO	0.300955783832253
PHYH	0.300760872633765
CCT7	0.30075596141486
EMC7	0.300687871780278
GPIHBP1	0.300629326357864
SCPEP1	0.300628334975931
GNL1	0.300584816002979
OR2A20P	0.300512780213588
OR2A9P	0.300512780213588
LRRCC1	0.30050699650308
SCLT1	0.300403499860304
UFSP2	0.300293886905658
PEX3	0.300212842403141
AKAP8	0.299971299968697
WRNIP1	0.299917441702418
EFHD2	0.299860454684976
TSR2	0.299821861553754
STK17A	0.299622999529026
LIX1L	0.299480019271573
ST7L	0.29930436916765
ARHGAP8	0.299278286316269
ZNF487	0.299267739489719
NFE2L3P1	0.2989854395407
KXD1	0.298886062863294
KIF2C	0.298769598231288
TMEM50A	0.298705919758859
GALNT2	0.298568129699439
ZDHHC24	0.298427750871466
RAB40C	0.298374424219621
FH	0.298205790242462
ALDH4A1	0.298128198276029
ZNF18	0.298093763129703
ACYP2	0.297787676696992
PCDH8	0.297769367776922
MMP14	0.297609417062625
VPS45	0.297546632192774
NARF	0.297454853555108
CD3E	0.297332496128692
ZNF213	0.297265213402946
CD2BP2	0.297161591148375
SNW1	0.29710183700165
GCHFR	0.297047468041345
SCP2	0.29690805150837
GALM	0.296758899354118
POLR2J2-UPK3BL1	0.296745435288524
ANPEP	0.296521174959762
POLR2K	0.296361114383762
CTSV	0.296352758513548
TIMM17A	0.296123495109691
PDE4B	0.295904359555522
SOAT2	0.295903692138731
NAB2	0.295880340968665
ZNF496	0.295622480462196
SPACA9	0.295598957865405
SYT6	0.295368237440136
PLA2R1	0.295331974193166
FLRT2	0.294487991892604
ZNF81	0.293436219068678
CLNS1A	0.293414034171711
FOXRED1	0.293393268286638
SLC43A1	0.293328119517251
RPL6P10	0.293200172684044
CREG1	0.293197430705798
XRCC5	0.293182210768029
CCDC181	0.293047645920268
PPP1R11	0.292980190633832
STING1	0.292877561192932
SETD2	0.292873057923197
UNC119	0.292637985434543
ATP6V1G1	0.292628639783528
PDE9A	0.29259256410139
LINC03040	0.292481892824946
OR56A1	0.292379398319972
STMP1	0.292371206968784
MXD3	0.292303278182833
KCNQ2	0.292244773308326
TLE1	0.292143667294141
CES4A	0.291962268883219
CYP4F3	0.291717352899223
CDK7	0.291510044377698
FBLN7	0.291461472600136
NAE1	0.291208978651253
ARHGDIG	0.291048338466126
TAB1	0.291024476458517
HINT1	0.290631012233872
MPP1	0.290511911957817
FHIP2B	0.290380075566086
HSPH1	0.290375224237181
ZNF276	0.290339340064024
CELSR1P1	0.290312462852222
SERPINE2	0.290311173416662
CHIC2	0.290242029423087
C1orf115	0.290196836533489
CLDN1	0.29011231995268
BCL2A1	0.290046105159816
TTLL5	0.289936178849153
WDR12	0.289630316908434
GLIPR1L2	0.289582722112551
TCP10L	0.289316030664965
RNF220	0.289123988016712
ESPL1	0.289104692523275
ACTL6B	0.289071831566798
ACTC1	0.288958888971696
ZYX	0.288499947555404
ZMYND12	0.288471122456084
TMEM242	0.288437570605251
WDR27	0.288346961504617
TBC1D10B	0.288287442109404
ZNF34	0.2882617574579
DDX11	0.288259810360597
EXOSC2	0.288216563625608
LITAF	0.288189528479459
CKMT1A	0.288062028740171
STXBP6	0.287852208186653
COQ8A	0.287848031277998
PDCD2	0.287718505932318
HS3ST3A1	0.287689461938587
FAM3B	0.287638641072673
ZBTB7B	0.287563126793624
BAIAP2	0.287478260738872
JAM2	0.287382892253126
SLC45A1	0.287064389911027
BEST3	0.286989313303536
ATF3	0.286814777914887
PTPN7	0.286296017797153
RRAD	0.285989070021915
METTL21A	0.285952076845948
SYNJ2BP-COX16	0.285917312361422
SMTNL2	0.285884547514129
DIPK1B	0.285863212096078
CDH4	0.28578551172103
ERI1	0.285754384990245
TFB2M	0.285689865314338
FAAP100	0.285434251253031
HNRNPD	0.285419225384439
DHRS2	0.285373602479333
INPP5E	0.285254592950065
RBFA	0.285056006371418
APBB1	0.285035643953104
LBHD1	0.285029258443507
FBN2	0.284993643189067
ARPC5	0.284950024344121
RAF1	0.284945133629177
ASIC3	0.284944190319656
COMMD8	0.284934999702527
MARK3	0.284884855316566
TSG101	0.284803626374942
ATG4C	0.284544991240155
PRPF3	0.28454222325863
CDCP1	0.284421204092121
ZBTB42	0.284294174648562
SMKR1	0.284200203664955
GPR137	0.284092114794279
ANXA1	0.284002844542591
SLIT1	0.283977607637452
TRIM11	0.283845049048958
RUSC1	0.283804498964558
TTLL12	0.283723553283827
SMIM18	0.283548081020122
MMP15	0.283471159336503
ADNP	0.283463378259646
COL18A1	0.283388624486166
MT-CO2	0.283385722391933
ZNF786	0.28335845514699
CBX8	0.283277863641799
HCFC1	0.283184194681791
ECHDC3	0.283096453429595
EIF3M	0.282919013009964
USP4	0.282612591603774
TRIM41	0.282569621448877
LYPLA2	0.282447575812515
CEP250	0.282412645058613
PIBF1	0.282388736334957
DTNB	0.282238248380513
LEMD2	0.282095322147609
ENTR1	0.282038623138675
HPR	0.282037775869814
PPP1R1C	0.281953338799533
SLC35A1	0.281932776457937
DSCC1	0.281849960907956
ZPR1	0.281843349127605
CD180	0.281677918758539
TEN1	0.28164203731126
HOXB4	0.281276984702212
AQR	0.281266962531176
PCID2	0.281031060103477
TENM2	0.280873947989654
FUCA1	0.280845567419112
ABCC8	0.280830525244224
SDHAP1	0.280722134239055
DCP1B	0.280675497647873
ANGPTL4	0.280547337689999
ZNF853	0.279848726364136
SNTB1	0.279656507623593
CCL4	0.279401464509656
PML	0.279313787899061
KCNQ4	0.27925724500546
SIGLEC8	0.278964093630189
EPOP	0.278962432346617
NFKBID	0.278224921442031
GTF3C1	0.278119751784532
PABPC4	0.27799202180914
TP53TG5	0.277964198098598
CNOT1	0.277730069993937
CINP	0.27769579787618
ZNF546	0.27763962777797
HNRNPL	0.277619986922548
SERPINI1	0.277606066699635
CAT	0.277589203074493
EME2	0.277466198635363
CTSK	0.277437478827223
CRLF1	0.27717378264074
VIT	0.277033453061536
THSD1	0.276337142129652
ALPK1	0.276271108634536
RGS22	0.276162274386224
P2RX1	0.276022203045641
RTL10	0.275959883960154
KCNK5	0.275901688692052
CNBP	0.275738270152243
UPF1	0.275700666633006
C11orf71	0.275479649333458
DHX57	0.275252034949979
AGAP12P	0.275153356889292
BAG2	0.275050281714205
ALDH9A1	0.274907863217065
SUPT4H1	0.274893400127474
CX3CR1	0.274803377552369
PSMD7	0.274426092546917
BTN2A2	0.273966042949747
PSME4	0.273933271472495
RABGAP1L	0.273914841517795
LRRN1	0.273862673221867
ADM5	0.273740284947436
FBRSL1	0.273736261580946
HFM1	0.273729793343108
PTGR1	0.273703883062142
PDIA4	0.273676040025868
CDADC1	0.273514058080602
PPIF	0.273473187467301
SLC28A2	0.273331917099041
CGRRF1	0.273207952818437
MYO15B	0.272740188964953
CHMP4C	0.272531924480945
DOLPP1	0.272305359848623
MPHOSPH6	0.272217050137308
AKR1C2	0.271904763700754
C18orf21	0.271818516316952
BMP8A	0.27181065590574
BMP4	0.271664511461915
TMIE	0.271276557292844
ZNF284	0.271095964215094
NDUFAF5	0.271035499498252
GCNA	0.271002539361122
RNF43	0.270971522243211
PRR29	0.270969501247492
RIOK1	0.27057425570061
DYNC2LI1	0.270552415707268
ATP8B3	0.270493488638385
SRP19	0.270439905615007
PTPRVP	0.270399689187489
NFKB1	0.270334998898441
ANKHD1-EIF4EBP3	0.270260733690135
NUTM2D	0.270254058267087
RGS12	0.270251086884158
NOS3	0.270234277616913
FAM184A	0.269900202818767
APOL4	0.269833467603267
ARFIP2	0.269819752360853
DNAJC15	0.269785345839367
OSGIN1	0.269601770377505
ZNF212	0.269548117816116
LRP5L	0.269433718473156
KBTBD3	0.269254648569119
DYNC2H1	0.2691352270812
GNL3	0.269067011397082
PGAP2	0.269063571878005
DCAF6	0.269039207289816
TMEM38A	0.268940414798563
TBCD	0.26882850195956
COQ6	0.268814895948578
OXTR	0.26872073088777
GNA14	0.268706791085582
TMEM199	0.268633277910607
PHOSPHO1	0.268604364991077
TTLL3	0.268508182827387
IQCC	0.268492140921442
WFS1	0.268407133007191
ZFYVE28	0.268252860797926
ZSCAN9	0.268077870262107
MAP4K1	0.268040395120055
ZNF852	0.267901604345182
SCN1B	0.267886239869713
HLA-K	0.267883094615011
HYAL3	0.267861699957778
DACT3	0.267536637035554
SAR1B	0.267473337186593
GPX3	0.267472250336639
NID2	0.267471945744889
EPHX2	0.267411023593839
DMAC2	0.267296374403734
LSS	0.267283836507868
PSMB7	0.267247066320871
PRR5	0.26714917781262
SHISAL2A	0.267063861363858
MRPL50	0.267019472329499
TRIP13	0.266981976111562
PEBP1	0.266818424604939
NFS1	0.266721194623202
STXBP2	0.266687850869728
SLC66A3	0.266563938085739
ZNF805	0.266070688250426
RGCC	0.266050464010814
LTO1	0.265769299561436
HABP4	0.265735321040004
MICAL1	0.265432093171035
SH3BP5L	0.265049602514906
TIAL1	0.264995764142611
PACRG	0.264704843659843
AP2A2	0.264537022810752
OPLAH	0.264406255963649
MELK	0.264260867844546
DHX32	0.26394959088863
NDUFA10	0.263932857719524
ALDH1A2	0.263893024305235
CEACAM19	0.263734302890003
MFSD12	0.263406603377963
TFE3	0.263287571516967
B4GALT7	0.26292376700583
BCL2L1	0.262842879433551
NOX4	0.262809282203958
PITHD1	0.262700888396674
FKBP3	0.262633289063555
PPAN	0.262484365108336
TCEAL4	0.262460796270062
NAT1	0.262440545767896
DNAH14	0.262389068986556
BRIX1	0.261787810908301
ZNF251	0.261771686413257
NGRN	0.261747377932664
DLG5	0.261745057676198
HPN	0.261743982795612
PMS1	0.261737054860101
SNX32	0.261643966334256
ANXA5	0.261588527490611
TTC12	0.261572959628816
TUBG1	0.26155352829108
TPM4	0.261503629811714
MAN2B2	0.261445195613208
GUF1	0.261053088391444
CCNB1	0.261013135829797
SLC2A4	0.260950166612787
MAF	0.26079312658376
CYP20A1	0.260755468695342
MPHOSPH10	0.260749584724144
HNRNPA1P16	0.260738385385294
MGAT4C	0.260631333074299
ACSM3	0.260572165405974
BCDIN3D	0.260355482723613
SMIM10L1	0.260317676874241
MSH6	0.260238322149967
GFOD2	0.260120522980988
SLC39A8	0.260054610609477
ZNF431	0.259897520441396
SSTR2	0.259852151274979
ZNF764	0.25979609943009
DUSP4	0.259689858366417
AKNA	0.259631094639928
DUS2	0.259577362732368
MEGF6	0.259550743654154
ABHD12	0.259454687827137
LAPTM4A	0.259332090762268
ELL	0.259040710752828
CCL21	0.259032324188408
METTL17	0.259009689025991
SEPTIN4	0.258630780193007
HS6ST1	0.258500474998042
FAM120AOS	0.258321016691981
TMEM165	0.258239445150935
KCNE2	0.258045086157765
RAP2B	0.257939955951517
OSTC	0.257898490558969
ADAMTSL1	0.25789151964228
RNF19B	0.257799241078904
OPTN	0.257760637562214
CCDC34	0.257699094594518
DPH1	0.25769735465051
ZSWIM9	0.257410335780951
UBA7	0.257401755904803
NIT1	0.257380965346576
CRHBP	0.25729050608509
SIGMAR1	0.257257149775005
RHBDD3	0.257129959983102
TPP1	0.257065161745989
STK40	0.257035443563445
ZNF143	0.256978304263526
FAM136A	0.256885326426518
ECHDC2	0.25687567308126
COL8A1	0.256797689717382
TXNDC11	0.25668832471242
EZR	0.256645723698305
PPID	0.256563162171555
ZSCAN18	0.256553807749276
GNAI2	0.256546679821227
SYK	0.256374348002675
SYNPR	0.256368831827169
ASAP3	0.256215055113711
CIR1	0.256084725103939
EFCAB10	0.256018444315923
C19orf44	0.256012372322997
EFNB1	0.255336931591565
DOCK7	0.255144188670732
HACL1	0.254925265112783
SLC2A1	0.254907092424624
SYPL2	0.254882155819777
PEBP4	0.25467815289445
NIPBL	0.254647177772271
PLA2G5	0.254436129083652
ARPC4	0.254358710606693
TMEM18	0.254275444680743
CIRBP	0.254254706026728
MAEA	0.254129770378107
TFG	0.253839986703827
GPR65	0.253719574243754
LRRTM2	0.253699755753468
PHKB	0.253572574452163
ARPC2	0.253110635902723
IWS1	0.252911409695396
PFDN4	0.252741542231533
RAB5C	0.252739327702214
MUL1	0.25268390662459
KIF7	0.252369350295765
AQP11	0.252246675006254
TXNL1	0.25201327877758
SKIC3	0.251829530250829
LAS1L	0.251802170918077
PI4KB	0.251650323928474
HMOX2	0.251644217820985
CREB3L3	0.251598424171568
CDC14C	0.25149001099918
TLR7	0.251197272724687
GSTM3	0.251142707809343
WDR5B	0.251108734125376
SRSF4	0.251036743150109
SCG5	0.250838613694776
ALKBH6	0.250666737427733
SUCLG2	0.250621153470502
TMEM41B	0.250445241656154
CA2	0.250380635841663
MRM2	0.250095835425052
TAMM41	0.250061823625909
ZNF132	0.250040537783137
TSEN2	0.250037557507553
FBF1	0.249936661293704
UPK3BL3P	0.249869747061858
TTC7A	0.249858477354783
ALKBH1	0.249827754765239
ABCC6	0.249713192719779
KCTD7	0.249652048017193
MT-ND3	0.249571835085912
PRSS3	0.249537078148007
DKK3	0.24946278855267
LPXN	0.249374112340161
RNF214	0.249285327764521
TP53INP2	0.24903507959273
TUSC2	0.248903900319099
EDRF1	0.248831200446725
ZCCHC7	0.248567831274778
PINK1	0.24856550932912
RGS18	0.248550526236276
NOTCH1	0.248391050414106
ZNF7	0.248184668907426
FAM149B1	0.248066576777516
CXCL12	0.248005223238388
ARV1	0.247978309224244
ZNF625-ZNF20	0.247750802220568
CCR10	0.247581163535815
CDK20	0.2474700727177
SLC9B1	0.247070193500566
GMNN	0.247025851784423
MYH9	0.24692908944663
HAT1	0.246541552901088
MRAS	0.246529493860465
THEMIS2	0.246485878763192
OTUB1	0.246440019195474
LRRC59	0.246380393241074
TNFRSF25	0.246344032684076
ROGDI	0.246241346518057
NUAK2	0.246034539320352
BET1	0.246031820403622
APOBR	0.245906926614142
TSHZ2	0.245685587693892
LRRC14	0.245274032237214
CCDC9	0.245118072902303
PDGFRL	0.24510932207503
CKAP4	0.24510273246629
GPN2	0.245006864980853
TRMT10B	0.244812791473703
SLC18A3	0.244798185277864
FBXO4	0.244750284816541
PODN	0.2445067332356
AGAP6	0.244421134232173
SUB1	0.244421105746412
PABPC1P4	0.244303162330303
DUSP14	0.244195046663852
HNRNPC	0.244092849660358
MED8	0.2440472289544
CCDC110	0.243928380093583
FAHD2B	0.243919334754304
PLGLB1	0.243869503297268
RCCD1	0.243855260531242
ZNF79	0.243823975242039
INTS12	0.243798098077278
PTPRQ	0.243768215008711
NR4A2	0.243743178578657
IGKV3-20	0.2436124981166
IPO9	0.243594625586488
DENND6B	0.243592595578957
NDRG1	0.243562928818797
HSD17B4	0.243556411162656
GNPAT	0.243530107955935
SPG7	0.243502142974777
STAT1	0.243471274311651
C9orf40	0.243169588564236
TMUB2	0.24314257579113
DPY19L1P1	0.24301549386952
CYBB	0.24264132393929
MSANTD2	0.242380906839544
SLC38A6	0.242216865171378
PXDNL	0.242048709642454
AP3S1	0.241682051556489
MANBA	0.241133136172677
BEST1	0.240929946925437
ACSF2	0.24087988443357
LILRB5	0.240591338518934
TCF7	0.240563162464893
XPO6	0.240539590858686
GTPBP2	0.24034642123525
SCARA3	0.239927504100176
PIGG	0.239849144928384
TRUB2	0.239845138133901
PNKP	0.239656364165771
TEKT2	0.239490981846641
ETFRF1	0.239485866072861
UTP3	0.239282932791415
CD59	0.239159917774962
PDGFA	0.239031403690435
KRBOX1	0.238658873076357
COA1	0.238654141016412
SNAI2	0.238631821812208
PHETA2	0.238600703538441
TPI1	0.238530787169794
GART	0.238435901869238
TRMT9B	0.238354300740894
KIFC2	0.238138833742811
ST6GALNAC2	0.238138355682625
GSS	0.238092851387968
ZBTB9	0.238009925167483
HHLA1	0.23789655564116
MCOLN2	0.237840483834588
EXT2	0.237809811828294
HDAC11	0.23758558830385
MRFAP1L1	0.23726537947259
ACAN	0.23716025915558
MICALL1	0.237136555104148
GAREM2	0.237027604420429
BTN2A1	0.237001161093237
P4HTM	0.236608056331316
RBM28	0.236411956019879
ZNF746	0.236137306656616
MC1R	0.236107188711106
GPR68	0.236100298513524
TRMT10C	0.236066207517878
C11orf21	0.235957085195643
ECH1	0.235777359949191
SUPT20H	0.235701035746905
RRP7BP	0.235691679987953
INF2	0.235587176291488
TLN1	0.235480013487775
SPP1	0.235048704676193
DYNLT2	0.234797145911828
RNF8	0.234771714363808
E2F6	0.234765384419779
RAMACL	0.234703778088687
RPS6KB1	0.234494981090234
USB1	0.234386781007768
NSMCE2	0.234324143900873
DHRSX	0.234284118507625
RDH5	0.23427518469588
SEPHS2	0.234240691378108
NABP2	0.234116315299184
ZNF335	0.233961884518277
TMEM260	0.23390411802246
C1GALT1C1	0.23376474542207
CYFIP1	0.233665155891948
ABCD4	0.233631962495329
BORCS5	0.233428681192561
GGPS1	0.233389726865249
ALDH2	0.233386778042204
RBM14	0.233383107464806
FDXACB1	0.233355048031261
JMJD4	0.233325263351632
BTG3	0.233128136810963
IGHMBP2	0.232869329822174
GOLGA4	0.232866290634241
TRMT12	0.232839969393824
UCHL3	0.232770909303448
TYSND1	0.232766674259754
TTC9C	0.232624351205501
STX11	0.232510379513191
SCAI	0.232502855390625
SH3GL1P3	0.232413406277263
CSNK2A2	0.232331673453635
GUCA1B	0.232305831641817
AKR1B1	0.23224861779885
COL15A1	0.232136092938673
EVC2	0.231895973027173
PROCR	0.231837910544482
ATG9B	0.231790322020542
CEPT1	0.231728634749682
SESN2	0.231677193356634
RAB9A	0.231541719407474
ANKRD20A4P	0.231517245026303
PROSER1	0.231414498863157
TGFA	0.231027988795892
SETD6	0.230948413208195
PRPSAP1	0.230943273335843
MED12	0.23068303887675
ECEL1	0.230668103908875
MEIS3	0.230604702577144
FBXO8	0.230566511744996
HSBP1	0.230543078465391
FNTA	0.229453795367458
CYGB	0.229414396907822
MED10	0.229109734568712
XRCC3	0.229092083583828
UBTF	0.228677774478194
WDSUB1	0.228511794812743
CCDC43	0.228469523617473
HSPB7	0.228319899840815
GOLGB1	0.228280251941659
PRXL2B	0.228258356592239
GPANK1	0.22822075953841
MTX1	0.228175343308802
MICAL2	0.227973343381972
SOHLH1	0.227739868964079
GIMAP4	0.227710709718848
LTA4H	0.227617763916255
DCTN6	0.22761611332414
NDUFV3	0.227462936500515
CIC	0.227416811527626
VIP	0.227309032719149
PDSS2	0.22730773076696
GNG3	0.2271219521075
REXO1	0.226994106930976
GOLT1A	0.226848005228509
BANP	0.226825989703273
MAPK12	0.226570078019212
SNRPN	0.22640474326885
MOB2	0.226326000135474
PCNX3	0.226264113179379
CRAT	0.226263487381373
C2CD3	0.226071467612237
PARVB	0.225850742851724
SCARF1	0.225842272380691
N4BP2L2	0.225695870057533
SUMF2	0.225470252446993
DOCK10	0.225467998964093
DPT	0.2253227163416
PPIL4	0.225272112447167
TMEM51	0.225154061191934
ATG5	0.225064298020944
CLEC18B	0.22503488175048
CD247	0.224873179601786
CLIC6	0.224759401681116
D2HGDH	0.224677632310512
ZNF223	0.224319861097243
MESD	0.224195853856093
HOXD9	0.22416391887993
APLP1	0.224109218363399
DUSP15	0.224049193288377
DUSP12	0.223890300742674
AKR1B15	0.223836325917291
QPRT	0.223806855017861
PIGC	0.223752905804387
GLUD2	0.22334465238882
MTMR14	0.223314886806579
EMD	0.223172686075569
EEF1AKMT3	0.223108709331176
TNFSF8	0.223053791953293
KLRF1	0.223036474115364
TPSB2	0.222797679575248
CFAP20	0.222675021925672
NOC2LP1	0.222442775511559
CNKSR3	0.222106929143958
RCL1	0.221910852556761
IFT88	0.221828537420453
ADSS1	0.221708076501519
HAS3	0.221679940791467
C8orf88	0.221642162063731
LDHAL6A	0.221540225365825
ACTR8	0.221529364628599
ADGRE5	0.221349864774741
SNAPC5	0.221276885122085
EIF4E2	0.221118464154586
MARCHF10	0.22111399229411
P2RY13	0.221081996575442
LOXL1	0.220829062265764
IFRD1	0.220764850983056
IGSF22	0.220717292499387
PSD4	0.220664681285965
TRIP10	0.22054700237964
CYB5D2	0.22047853042063
NAT8L	0.220441999417952
FADS6	0.22033577005969
SUV39H2	0.220295078704099
TBP	0.220135367541652
CD86	0.220128647706539
MSC	0.220003688194873
PHYHIP	0.219850211309519
ARF5	0.219699613469879
CNOT3	0.219368605709259
LRPPRC	0.219220111537808
MAPRE1	0.218977658720345
DNASE1L1	0.218772039206878
RASA3	0.218720652276035
OTOA	0.218455877844812
DENND4B	0.218379835733001
ADARB1	0.21828476584745
CCDC174	0.218283159531876
CDAN1	0.218070751835274
ATP6V0E2	0.217748663872854
PSMD3	0.21761076109934
TAS2R15P	0.217522462079164
TESK2	0.217520705333458
ZFP69	0.217495957669994
DONSON	0.21738160980896
SCAPER	0.217367988449436
ORC5	0.216856607559989
KLHL41	0.2164123767553
MTARC2	0.216383019150101
BTD	0.216315581994719
BORCS8-MEF2B	0.216071960766026
CITED2	0.216014427547468
MVK	0.21597084961937
ARVCF	0.215936992772802
APEX1	0.21586068039259
PHC2	0.215814555219569
IKBKG	0.215359881116023
TIMELESS	0.215010182152032
CDKN2D	0.214912153482033
TKFC	0.214752466326501
TESK1	0.214636820656536
HAPLN3	0.214507124715328
SOX18	0.214437390276179
PGRMC1	0.214307591459348
TOP6BL	0.214288111570294
GLB1L2	0.214247585106915
CELSR1	0.214237821343926
LRRC37A2	0.214099124672781
RPS6KL1	0.214055720704389
SLC46A1	0.21393152789005
ARHGAP17	0.21390012242347
MTOR	0.213685377489773
TYW1B	0.213647606339705
TMEM104	0.213613780852413
HMOX1	0.213430207751255
OARD1	0.213417074968535
SIGLEC16	0.213340466235714
PTGER2	0.213141136203961
C4orf3	0.213139879075989
FGF23	0.213101623630279
ZNF488	0.213015237686084
MDH1	0.212809297296398
ARCN1	0.212756268326304
KY	0.212691202024616
FIRRM	0.212606833145004
DDC	0.212595987318679
TMEM74B	0.212545939237015
ABCF3	0.212129906375896
ARHGEF2	0.211837060243595
CCDC28A	0.211825257019805
CARD6	0.211644805459782
TCF7L1	0.210978121751375
ANAPC4	0.210853844529376
DPH2	0.210837233435456
CMSS1	0.210415512654211
KDM2B	0.21040611710047
AGA	0.210159490613028
PHRF1	0.210064411352776
PIP4P1	0.209865381608902
ACYP1	0.209710477549669
CAPN9	0.209500039227025
